,indextest,block info,white,black,asian,4,5,6,7,index,creation_date,completion_date,community_area,street_address,type_of_service_request,latitude,longitude,police_district,ward,is_building_open_or_boarded_,number_of_potholes_filled_on_block,what_type_of_surface_is_the_graffiti_on_,what_is_the_nature_of_this_code_violation_,x_coordinate,y_coordinate,zip
0,1,"Block Group 2, Census Tract 5305.01, Cook County, Illinois",51,1064,8,17,031,530501,2,1151,2016-12-14T00:00:00,,53.0,S NORMAL 12024 AVE,Vacant/Abandoned Building,41.6756353848,-87.6346159795,5.0,34.0,,,,,1175132.28368,1825167.53209,
0,1,"Block Group 1, Census Tract 5302, Cook County, Illinois",0,849,0,17,031,530200,1,1152,2016-12-14T00:00:00,,53.0,S LA SALLE 11735 ST,Vacant/Abandoned Building,41.680977311,-87.6263848787,5.0,34.0,,,,,1177364.97672,1827132.40019,
0,1,"Block Group 3, Census Tract 7102, Cook County, Illinois",48,1300,0,17,031,710200,3,1153,2016-12-13T00:00:00,,71.0,S MORGAN 7756 ST,Vacant/Abandoned Building,41.7531804873,-87.6489613219,6.0,17.0,Boarded,,,,1170988.66663,1853392.63559,
0,1,"Block Group 3, Census Tract 2511, Cook County, Illinois",12,966,20,17,031,251100,3,1154,2016-12-13T00:00:00,,25.0,N LECLAIRE 853 AVE,Vacant/Abandoned Building,41.8959279628,-87.7531780782,15.0,37.0,Open,,,,1142200.57859,1905200.08947,
0,1,"Block Group 3, Census Tract 2511, Cook County, Illinois",12,966,20,17,031,251100,3,1155,2016-12-13T00:00:00,,25.0,N LECLAIRE 855 AVE,Vacant/Abandoned Building,41.8959647396,-87.7531788473,15.0,37.0,Open,,,,1142200.27859,1905213.48947,
0,1,"Block Group 1, Census Tract 7105, Cook County, Illinois",20,965,0,17,031,710500,1,1156,2016-12-13T00:00:00,,71.0,W 80TH 1642 ST,Vacant/Abandoned Building,41.7485123421,-87.6650109521,6.0,21.0,Open,,,,1166622.53277,1851657.17925,
0,1,"Block Group 3, Census Tract 2909, Cook County, Illinois",0,840,0,17,031,290900,3,1157,2016-12-12T00:00:00,,29.0,S KOSTNER 1549 AVE,Vacant/Abandoned Building,41.8596527194,-87.734763311,10.0,24.0,Open,,,,1147306.31188,1892015.89381,
0,1,"Block Group 2, Census Tract 6708, Cook County, Illinois",15,1280,0,17,031,670800,2,1158,2016-12-12T00:00:00,,67.0,S BISHOP 6235 ST,Vacant/Abandoned Building,41.7807019987,-87.6606017139,7.0,16.0,Open,,,,1167733.99967,1863396.19982,
0,1,"Block Group 3, Census Tract 6716, Cook County, Illinois",0,322,0,17,031,671600,3,1159,2016-12-12T00:00:00,,67.0,S JUSTINE 6714 ST,Vacant/Abandoned Building,41.771711359,-87.6627909235,7.0,16.0,Open,,,,1167162.44601,1860115.4151,
0,1,"Block Group 1, Census Tract 4701, Cook County, Illinois",0,982,0,17,031,470100,1,1160,2016-12-12T00:00:00,,47.0,S DOBSON 9243 AVE,Vacant/Abandoned Building,41.7268269336,-87.5985320016,4.0,8.0,Open,,,,1184830.9581,1843903.13479,
0,1,"Block Group 2, Census Tract 8374, Cook County, Illinois",95,1026,14,17,031,837400,2,1161,2016-12-12T00:00:00,,27.0,W MONROE 2623 ST,Vacant/Abandoned Building,41.8802015923,-87.692066338,11.0,27.0,Open,,,,1158881.49742,1899587.84372,
0,1,"Block Group 1, Census Tract 6912, Cook County, Illinois",15,1177,0,17,031,691200,1,1162,2016-12-12T00:00:00,,69.0,S NORMAL 7531 AVE,Vacant/Abandoned Building,41.7574831071,-87.6366341418,6.0,6.0,,,,,1174339.59987,1854987.47008,
0,1,"Block Group 1, Census Tract 1606.02, Cook County, Illinois",990,14,124,17,031,160602,1,1163,2016-12-12T00:00:00,,16.0,N RICHMOND 4031 ST,Vacant/Abandoned Building,41.9545237468,-87.7019225754,17.0,33.0,Open,,,,1155998.01188,1926651.00831,
0,1,"Block Group 1, Census Tract 7401, Cook County, Illinois",560,0,0,17,031,740100,1,1164,2016-12-12T00:00:00,,74.0,S ALBANY 10458 AVE,Vacant/Abandoned Building,41.7033088871,-87.6988912992,22.0,19.0,Open,,,,1157498.58171,1835115.54852,
0,1,"Block Group 1, Census Tract 6610, Cook County, Illinois",15,771,14,17,031,661000,1,1165,2016-12-11T00:00:00,,66.0,S OAKLEY 7018 AVE,Vacant/Abandoned Building,41.7662173802,-87.6807499258,8.0,17.0,Open,,,,1162278.70381,1858075.77071,
0,1,"Block Group 1, Census Tract 6813, Cook County, Illinois",0,867,0,17,031,681300,1,1166,2016-12-11T00:00:00,,68.0,S EMERALD 7253 AVE,Vacant/Abandoned Building,41.7624308977,-87.6429602346,7.0,6.0,Open,,,,1172599.09001,1856776.48843,
0,1,"Block Group 2, Census Tract 4305, Cook County, Illinois",38,1318,0,17,031,430500,2,1167,2016-12-10T00:00:00,,43.0,S RIDGELAND 7215 AVE,Vacant/Abandoned Building,41.7638130286,-87.5823886669,3.0,7.0,Open,,,,1189120.06427,1857418.57349,
0,1,"Block Group 2, Census Tract 6703, Cook County, Illinois",47,692,0,17,031,670300,2,1168,2016-12-10T00:00:00,,67.0,S PAULINA 5618 ST,Vacant/Abandoned Building,41.7918507551,-87.666960289,7.0,15.0,Open,,,,1165968.237,1867445.22501,
0,1,"Block Group 1, Census Tract 6610, Cook County, Illinois",15,771,14,17,031,661000,1,1169,2016-12-10T00:00:00,,66.0,W 72ND 2309 ST,Vacant/Abandoned Building,41.7629064958,-87.6809994067,8.0,18.0,Open,,,,1162219.79312,1856868.79617,
0,1,"Block Group 4, Census Tract 4207, Cook County, Illinois",49,1055,0,17,031,420700,4,1170,2016-12-09T00:00:00,,42.0,S ST LAWRENCE 6322 AVE,Vacant/Abandoned Building,41.7799209836,-87.610793005,3.0,20.0,Open,,,,1181321.53297,1863221.82058,
0,1,"Block Group 1, Census Tract 7105, Cook County, Illinois",20,965,0,17,031,710500,1,1171,2016-12-09T00:00:00,,71.0,S MARSHFIELD 7958 AVE,Vacant/Abandoned Building,41.7498845515,-87.6646402974,6.0,21.0,Open,,,,1166719.79195,1852157.98545,
0,1,"Block Group 5, Census Tract 2315, Cook County, Illinois",0,1157,0,17,031,231500,5,1172,2016-12-09T00:00:00,,23.0,N AVERS 426 AVE,Vacant/Abandoned Building,41.8886522677,-87.7222228253,11.0,37.0,Open,,,,1150647.24002,1902607.34,
0,1,"Block Group 3, Census Tract 4207, Cook County, Illinois",0,602,0,17,031,420700,3,1173,2016-12-09T00:00:00,,42.0,S CHAMPLAIN 6514 AVE,Vacant/Abandoned Building,41.7764566795,-87.6094915118,3.0,20.0,,,,,1181687.14091,1861962.4378,
0,1,"Block Group 3, Census Tract 4207, Cook County, Illinois",0,602,0,17,031,420700,3,1174,2016-12-09T00:00:00,,42.0,S CHAMPLAIN 6514 AVE,Vacant/Abandoned Building,41.7764566795,-87.6094915118,3.0,20.0,,,,,1181687.14091,1861962.4378,
0,1,"Block Group 1, Census Tract 8345, Cook County, Illinois",83,1515,0,17,031,834500,1,1175,2016-12-09T00:00:00,,40.0,S INDIANA 5921 AVE,Vacant/Abandoned Building,41.7870566601,-87.6206488433,2.0,20.0,,,,,1178611.80362,1865799.57932,
0,1,"Block Group 1, Census Tract 8347, Cook County, Illinois",0,552,0,17,031,834700,1,1176,2016-12-09T00:00:00,,61.0,W GARFIELD 842 BLVD,Vacant/Abandoned Building,41.7942919153,-87.6462052485,9.0,20.0,Open,,,,1171621.00432,1868379.3221,
0,1,"Block Group 5, Census Tract 7104, Cook County, Illinois",0,1328,0,17,031,710400,5,1177,2016-12-09T00:00:00,,71.0,S DAMEN 7739 AVE,Vacant/Abandoned Building,41.753157567,-87.6732164829,6.0,17.0,,,,,1164370.40057,1853332.57097,
0,1,"Block Group 2, Census Tract 5002, Cook County, Illinois",31,425,18,17,031,500200,2,1178,2016-12-09T00:00:00,,50.0,S CHAMPLAIN 10623 AVE,Vacant/Abandoned Building,41.701507146,-87.6074036509,5.0,9.0,Open,,,,1182487.00993,1834656.33402,
0,1,"Block Group 3, Census Tract 2909, Cook County, Illinois",0,840,0,17,031,290900,3,1179,2016-12-08T00:00:00,,29.0,S TRIPP 1411 AVE,Vacant/Abandoned Building,41.8622297613,-87.7311683298,10.0,24.0,Boarded,,,,1148279.03752,1892961.80857,
0,1,"Block Group 5, Census Tract 1911, Cook County, Illinois",710,47,48,17,031,191100,5,1180,2016-12-08T00:00:00,,19.0,N LECLAIRE 2242 AVE,Vacant/Abandoned Building,41.9212631441,-87.7536033225,25.0,36.0,Boarded,,,,1142022.4064,1914431.44811,
0,1,"Block Group 4, Census Tract 6812, Cook County, Illinois",0,464,0,17,031,681200,4,1181,2016-12-08T00:00:00,,68.0,S UNION 6714 AVE,Vacant/Abandoned Building,41.7722619764,-87.6417700762,7.0,6.0,Open,,,,1172894.98993,1860361.46359,
0,1,"Block Group 3, Census Tract 2522.02, Cook County, Illinois",42,1058,0,17,031,252202,3,1182,2016-12-07T00:00:00,,25.0,W VAN BUREN 4714 ST,Vacant/Abandoned Building,41.8750447104,-87.7429778527,11.0,28.0,Open,,,,1145030.01008,1897609.20361,
0,1,"Block Group 3, Census Tract 7111, Cook County, Illinois",0,680,5,17,031,711100,3,1183,2016-12-07T00:00:00,,71.0,S LAFLIN 8509 ST,Vacant/Abandoned Building,41.7393027878,-87.6607217565,6.0,21.0,Open,,,,1167819.21013,1848310.42629,
0,1,"Block Group 4, Census Tract 4207, Cook County, Illinois",49,1055,0,17,031,420700,4,1184,2016-12-07T00:00:00,,42.0,S ST LAWRENCE 6339 AVE,Vacant/Abandoned Building,41.7796091875,-87.6107858728,3.0,20.0,Open,,,,1181324.43297,1863108.22058,
0,1,"Block Group 1, Census Tract 6607, Cook County, Illinois",93,1247,25,17,031,660700,1,1185,2016-12-07T00:00:00,,66.0,S OAKLEY 6402 AVE,Vacant/Abandoned Building,41.7773920218,-87.6810215498,8.0,16.0,Open,,,,1162173.71858,1862147.15858,
0,1,"Block Group 1, Census Tract 4601, Cook County, Illinois",312,819,0,17,031,460100,1,1186,2016-12-07T00:00:00,,46.0,S COLES 7955 AVE,Vacant/Abandoned Building,41.7507297847,-87.5492461813,4.0,7.0,,,,,1198205.39547,1852731.81992,
0,1,"Block Group 3, Census Tract 4313.01, Cook County, Illinois",53,1324,0,17,031,431301,3,1187,2016-12-07T00:00:00,,43.0,E 79TH 2442 ST,Vacant/Abandoned Building,41.7517483904,-87.5648381971,4.0,7.0,Open,,,,1193947.4266,1853064.60337,
0,1,"Block Group 6, Census Tract 2315, Cook County, Illinois",36,1987,36,17,031,231500,6,1188,2016-12-07T00:00:00,,23.0,N AVERS 642 AVE,Vacant/Abandoned Building,41.8925113588,-87.7223287554,11.0,37.0,Boarded,,,,1150608.38299,1904013.3841,
0,1,"Block Group 1, Census Tract 5002, Cook County, Illinois",8,1513,0,17,031,500200,1,1189,2016-12-07T00:00:00,,50.0,S CORLISS 10314 AVE,Vacant/Abandoned Building,41.7070627514,-87.604002163,5.0,9.0,Open,,,,1183398.75001,1836688.58038,
0,1,"Block Group 1, Census Tract 6718, Cook County, Illinois",96,1201,0,17,031,671800,1,1190,2016-12-07T00:00:00,,67.0,W 73RD 1301 ST,Vacant/Abandoned Building,41.761369437,-87.6572731449,7.0,17.0,Boarded,,,,1168697.22952,1856358.68629,
0,1,"Block Group 1, Census Tract 2606, Cook County, Illinois",0,860,0,17,031,260600,1,1191,2016-12-06T00:00:00,,26.0,W ADAMS 4234 ST,Vacant/Abandoned Building,41.8779080306,-87.7313227517,11.0,28.0,Open,,,,1148196.90608,1898674.6401,
0,1,"Block Group 2, Census Tract 4208, Cook County, Illinois",113,1128,0,17,031,420800,2,1192,2016-12-06T00:00:00,,42.0,S DREXEL 6524 AVE,Vacant/Abandoned Building,41.7763634111,-87.6034061504,3.0,20.0,Boarded,,,,1183347.29997,1861942.48158,
0,1,"Block Group 2, Census Tract 5304, Cook County, Illinois",23,1209,19,17,031,530400,2,1193,2016-12-06T00:00:00,,53.0,S LOOMIS 12219 ST,Vacant/Abandoned Building,41.6717924627,-87.6563234385,5.0,34.0,Open,,,,1169213.00137,1823719.88349,
0,1,"Block Group 3, Census Tract 2514, Cook County, Illinois",34,1388,0,17,031,251400,3,1194,2016-12-06T00:00:00,,25.0,W ERIE 5826 ST,Vacant/Abandoned Building,41.8919262579,-87.7706038049,15.0,29.0,Boarded,,,,1137465.87178,1903710.27362,
0,1,"Block Group 4, Census Tract 4913, Cook County, Illinois",0,596,0,17,031,491300,4,1195,2016-12-06T00:00:00,,49.0,W 112TH 214 ST,Vacant/Abandoned Building,41.690708281,-87.6281980769,5.0,34.0,Open,,,,1176840.64488,1830674.1808,
0,1,"Block Group 2, Census Tract 4603.02, Cook County, Illinois",48,635,0,17,031,460302,2,1196,2016-12-05T00:00:00,,46.0,S SAGINAW 8001 AVE,Vacant/Abandoned Building,41.7499760706,-87.5601415543,4.0,7.0,Open,,,,1195234.8009,1852430.26678,
0,1,"Block Group 2, Census Tract 4314, Cook County, Illinois",150,973,20,17,031,431400,2,1197,2016-12-05T00:00:00,,43.0,E 76TH 2726 ST,Vacant/Abandoned Building,41.7574887758,-87.5577256735,4.0,7.0,Open,,,,1195869.35961,1855173.7698,
0,1,"Block Group 2, Census Tract 2209.02, Cook County, Illinois",1642,23,16,17,031,220902,2,1198,2016-12-05T00:00:00,,22.0,N MONTICELLO 2315 AVE,Vacant/Abandoned Building,41.9230367413,-87.7181705259,25.0,35.0,,,,,1151660.77679,1915144.93081,
0,1,"Block Group 1, Census Tract 2210, Cook County, Illinois",1222,94,30,17,031,221000,1,1199,2016-12-05T00:00:00,,22.0,N CENTRAL PARK 2312 AVE,Vacant/Abandoned Building,41.9231532383,-87.7169505343,25.0,35.0,,,,,1151992.48229,1915189.76659,
0,1,"Block Group 4, Census Tract 7401, Cook County, Illinois",1119,0,0,17,031,740100,4,1200,2016-12-05T00:00:00,,74.0,S TROY 10928 ST,Vacant/Abandoned Building,41.6946878174,-87.6997336484,22.0,19.0,Open,,,,1157291.66823,1831972.44708,
0,1,"Block Group 1, Census Tract 8345, Cook County, Illinois",83,1515,0,17,031,834500,1,1201,2016-12-05T00:00:00,,40.0,S PERRY 5532 AVE,Vacant/Abandoned Building,41.7937546589,-87.6277876211,2.0,3.0,Open,,,,1176644.89002,1868224.2302,
0,1,"Block Group 1, Census Tract 6606, Cook County, Illinois",58,968,0,17,031,660600,1,1202,2016-12-05T00:00:00,,66.0,S CAMPBELL 6327 AVE,Vacant/Abandoned Building,41.7787276733,-87.6860771088,8.0,16.0,Boarded,,,,1160791.10083,1862623.44029,
0,1,"Block Group 3, Census Tract 6810, Cook County, Illinois",24,362,0,17,031,681000,3,1203,2016-12-05T00:00:00,,68.0,S SANGAMON 6523 ST,Vacant/Abandoned Building,41.7756351631,-87.6483244335,7.0,6.0,Open,,,,1171097.28859,1861576.31852,
0,1,"Block Group 2, Census Tract 2519, Cook County, Illinois",0,1761,0,17,031,251900,2,1204,2016-12-05T00:00:00,,25.0,N LATROBE 47 AVE,Vacant/Abandoned Building,41.8812941799,-87.7563177493,15.0,28.0,Open,,,,1141381.6399,1899861.79259,
0,1,"Block Group 1, Census Tract 4804, Cook County, Illinois",36,1011,0,17,031,480400,1,1205,2016-12-05T00:00:00,,48.0,S YATES 9026 BLVD,Vacant/Abandoned Building,41.7312388249,-87.5658458193,4.0,7.0,Open,,,,1193739.13087,1845588.64519,
0,1,"Block Group 1, Census Tract 7105, Cook County, Illinois",20,965,0,17,031,710500,1,1206,2016-12-03T00:00:00,,71.0,W 80TH 1640 ST,Vacant/Abandoned Building,41.7485173739,-87.6646044511,6.0,21.0,Open,,,,1166733.44553,1851659.87467,
0,1,"Block Group 1, Census Tract 6915, Cook County, Illinois",5,449,0,17,031,691500,1,1207,2016-12-02T00:00:00,,69.0,E 76TH 815 ST,Vacant/Abandoned Building,41.7567655358,-87.6047429558,6.0,8.0,Open,,,,1183043.1587,1854798.07391,
0,1,"Block Group 1, Census Tract 4503, Cook County, Illinois",0,1342,0,17,031,450300,1,1208,2016-12-02T00:00:00,,45.0,E 85TH 1708 ST,Vacant/Abandoned Building,41.740598903,-87.5826524133,4.0,8.0,Open,,,,1189121.91588,1848958.91199,
0,1,"Block Group 1, Census Tract 4503, Cook County, Illinois",0,1342,0,17,031,450300,1,1209,2016-12-02T00:00:00,,45.0,S ANTHONY 8158 AVE,Vacant/Abandoned Building,41.7465536292,-87.5819515714,4.0,8.0,Open,,,,1189294.24049,1851130.43057,
0,1,"Block Group 2, Census Tract 1606.02, Cook County, Illinois",879,25,112,17,031,160602,2,1210,2016-12-02T00:00:00,,16.0,N ALBANY 4026 AVE,Vacant/Abandoned Building,41.9544131042,-87.7055890446,17.0,33.0,Open,,,,1155000.99839,1926603.3632,
0,1,"Block Group 5, Census Tract 6811, Cook County, Illinois",13,513,0,17,031,681100,5,1211,2016-12-02T00:00:00,,68.0,W 68TH 1144 ST,Vacant/Abandoned Building,41.7705278542,-87.6532650217,7.0,16.0,Open,,,,1169764.37227,1859704.55868,
0,1,"Block Group 1, Census Tract 3016, Cook County, Illinois",1595,121,2,17,031,301600,1,1212,2016-12-02T00:00:00,,30.0,S ST LOUIS 2702 AVE,Vacant/Abandoned Building,41.842550152,-87.7123009811,10.0,22.0,,,,,1153470.36701,1885827.234,
0,1,"Block Group 3, Census Tract 3109, Cook County, Illinois",1096,124,8,17,031,310900,3,1213,2016-12-02T00:00:00,,31.0,W 18TH 2048 PL,Vacant/Abandoned Building,41.8567351001,-87.6771563754,12.0,25.0,,,,,1163007.20132,1891067.39001,
0,1,"Block Group 1, Census Tract 8350, Cook County, Illinois",64,763,0,17,031,835000,1,1214,2016-12-02T00:00:00,,66.0,S ARTESIAN 6043 AVE,Vacant/Abandoned Building,41.7839256331,-87.684986975,8.0,16.0,Open,,,,1161074.15827,1864519.77807,
0,1,"Block Group 1, Census Tract 107.02, Cook County, Illinois",1079,200,204,17,031,010702,1,1215,2016-12-02T00:00:00,,1.0,N RAVENSWOOD 7057 AVE,Vacant/Abandoned Building,42.0105061751,-87.6753728909,24.0,49.0,,,,,1163063.03003,1947105.62748,
0,1,"Block Group 1, Census Tract 4606, Cook County, Illinois",254,676,0,17,031,460600,1,1216,2016-12-02T00:00:00,,46.0,S SAGINAW 8728 AVE,Vacant/Abandoned Building,41.7367612336,-87.5597218484,4.0,7.0,,,,,1195392.61998,1847615.92442,
0,1,"Block Group 1, Census Tract 6718, Cook County, Illinois",96,1201,0,17,031,671800,1,1217,2016-12-02T00:00:00,,67.0,W 73RD 1216 ST,Vacant/Abandoned Building,41.7614086449,-87.6545950002,7.0,6.0,Open,,,,1169427.78992,1856378.72717,
0,1,"Block Group 4, Census Tract 305, Cook County, Illinois",1366,20,65,17,031,030500,4,1218,2016-12-01T00:00:00,,77.0,N GLENWOOD 5661 AVE,Vacant/Abandoned Building,41.9849370071,-87.6649947232,20.0,48.0,Open,,,,1165956.22998,1937809.91001,
0,1,"Block Group 1, Census Tract 8317, Cook County, Illinois",1346,135,244,17,031,831700,1,1219,2016-12-01T00:00:00,,15.0,W BERENICE 4713 AVE,Vacant/Abandoned Building,41.9506994867,-87.7450006136,17.0,30.0,Open,,,,1144290.01351,1925174.05007,
0,1,"Block Group 2, Census Tract 3007, Cook County, Illinois",659,41,0,17,031,300700,2,1220,2016-12-01T00:00:00,,30.0,S HOMAN 2509 AVE,Vacant/Abandoned Building,41.8460967608,-87.7099550517,10.0,12.0,Boarded,,,,1154100.21362,1887124.2361,
0,1,"Block Group 2, Census Tract 6701, Cook County, Illinois",47,725,0,17,031,670100,2,1221,2016-12-01T00:00:00,,67.0,W 59TH 1343 ST,Vacant/Abandoned Building,41.7868293778,-87.6585267618,7.0,16.0,,,,,1168282.41203,1865633.40787,
0,1,"Block Group 1, Census Tract 6607, Cook County, Illinois",93,1247,25,17,031,660700,1,1222,2016-12-01T00:00:00,,66.0,S OAKLEY 6512 AVE,Vacant/Abandoned Building,41.7753928274,-87.6809714066,8.0,16.0,Open,,,,1162192.9219,1861418.77132,
0,1,"Block Group 1, Census Tract 6707, Cook County, Illinois",0,830,0,17,031,670700,1,1223,2016-12-01T00:00:00,,67.0,S HERMITAGE 5945 AVE,Vacant/Abandoned Building,41.7858763061,-87.6680135904,7.0,15.0,Boarded,,,,1165697.84991,1865265.95192,
0,1,"Block Group 3, Census Tract 6715, Cook County, Illinois",22,901,0,17,031,671500,3,1224,2016-12-01T00:00:00,,67.0,S MARSHFIELD 6838 AVE,Vacant/Abandoned Building,41.7696567394,-87.6651619268,7.0,17.0,,,,,1166521.49013,1859361.69431,
0,1,"Block Group 1, Census Tract 1709, Cook County, Illinois",1360,73,10,17,031,170900,1,1225,2016-12-01T00:00:00,,17.0,W BARRY 7351 AVE,Vacant/Abandoned Building,41.9362609903,-87.8106948615,25.0,29.0,,,,,1126451.69161,1919796.81232,
0,1,"Block Group 4, Census Tract 4910, Cook County, Illinois",3,1521,1,17,031,491000,4,1226,2016-12-01T00:00:00,,49.0,S PERRY 10625 AVE,Vacant/Abandoned Building,41.7009113869,-87.6257278353,5.0,34.0,Open,,,,1177484.79183,1834397.59979,
0,1,"Block Group 4, Census Tract 8426, Cook County, Illinois",1048,31,8,17,031,842600,4,1227,2016-11-30T00:00:00,,61.0,S EMERALD 4618 AVE,Vacant/Abandoned Building,41.8103779434,-87.6443676685,9.0,11.0,Open,,,,1172075.10673,1874244.98833,
0,1,"Block Group 1, Census Tract 2610, Cook County, Illinois",0,1154,0,17,031,261000,1,1228,2016-11-30T00:00:00,,26.0,W HARRISON 4300 ST,Vacant/Abandoned Building,41.8733487752,-87.7327685926,11.0,24.0,Open,,,,1147814.78013,1897010.49748,
0,1,"Block Group 1, Census Tract 2922, Cook County, Illinois",0,844,0,17,031,292200,1,1229,2016-11-30T00:00:00,,29.0,S DRAKE 1824 AVE,Vacant/Abandoned Building,41.8564423715,-87.7139078475,10.0,24.0,,,,,1152996.00742,1890886.34988,
0,1,"Block Group 3, Census Tract 2414, Cook County, Illinois",864,71,161,17,031,241400,3,1230,2016-11-30T00:00:00,,24.0,N WOOD 1222 ST,Vacant/Abandoned Building,41.9039816497,-87.6723944313,14.0,1.0,,,,,1164171.87843,1908293.92998,
0,1,"Block Group 1, Census Tract 6117, Cook County, Illinois",186,324,0,17,031,611700,1,1231,2016-11-30T00:00:00,,61.0,S WOOD 5244 ST,Vacant/Abandoned Building,41.7986473961,-87.6695733732,9.0,16.0,Boarded,,,,1165236.52902,1869916.36468,
0,1,"Block Group 1, Census Tract 6811, Cook County, Illinois",0,894,0,17,031,681100,1,1232,2016-11-30T00:00:00,,68.0,S HALSTED 6749 ST,Vacant/Abandoned Building,41.7715724915,-87.6445749148,7.0,6.0,Open,,,,1172131.89242,1860104.08071,
0,1,"Block Group 1, Census Tract 6814, Cook County, Illinois",0,369,0,17,031,681400,1,1233,2016-11-30T00:00:00,,68.0,S HALSTED 7259 ST,Vacant/Abandoned Building,41.7622985518,-87.644339423,7.0,6.0,Open,,,,1172223.20101,1856725.24582,
0,1,"Block Group 1, Census Tract 8374, Cook County, Illinois",46,881,0,17,031,837400,1,1234,2016-11-30T00:00:00,,27.0,W MONROE 2720 ST,Vacant/Abandoned Building,41.8801837197,-87.6944019264,11.0,27.0,Boarded,,,,1158245.50947,1899576.58719,
0,1,"Block Group 4, Census Tract 5203, Cook County, Illinois",1146,45,28,17,031,520300,4,1235,2016-11-30T00:00:00,,52.0,S BUFFALO 10856 AVE,Vacant/Abandoned Building,41.6981103724,-87.5437782443,4.0,10.0,Open,,,,1199873.31821,1833571.46173,
0,1,"Block Group 4, Census Tract 7108, Cook County, Illinois",0,980,0,17,031,710800,4,1236,2016-11-29T00:00:00,,71.0,W 78TH 1002 ST,Vacant/Abandoned Building,41.752388547,-87.6490184762,6.0,17.0,Boarded,,,,1170975.36663,1853103.93559,
0,1,"Block Group 2, Census Tract 6609, Cook County, Illinois",7,913,0,17,031,660900,2,1237,2016-11-29T00:00:00,,66.0,S ROCKWELL 6934 ST,Vacant/Abandoned Building,41.7674025132,-87.688210638,8.0,17.0,Boarded,,,,1160240.12741,1858492.26952,
0,1,"Block Group 1, Census Tract 8438, Cook County, Illinois",625,78,171,17,031,843800,1,1238,2016-11-29T00:00:00,,61.0,W 48TH 730 PL,Vacant/Abandoned Building,41.8061619584,-87.6437739577,9.0,11.0,Open,,,,1172249.29073,1872710.00433,
0,1,"Block Group 5, Census Tract 7104, Cook County, Illinois",0,1328,0,17,031,710400,5,1239,2016-11-29T00:00:00,,71.0,S WOLCOTT 7538 AVE,Vacant/Abandoned Building,41.7567774987,-87.6708892474,6.0,17.0,Open,,,,1164995.25981,1854656.52238,
0,1,"Block Group 1, Census Tract 7101, Cook County, Illinois",66,1224,0,17,031,710100,1,1240,2016-11-29T00:00:00,,71.0,W 78TH 750 ST,Vacant/Abandoned Building,41.7524655579,-87.6431965658,6.0,17.0,Boarded,,,,1172563.74418,1853144.68677,
